customer_id,first_name,email,country,signup_date,segment,loyalty_points
C10333,Mia,mia.10333@gmail.com,Poland,13/01/2023,Consumer,1612.0
C10334,Noah,noah10334@gmail.com,Italy,01-26-2023,Business,1285.0
C10335,James,james10335@yahoo.co.uk,spain,01 Dec 2024,Consumer,3591.0
C10336,Leon,leon_10336@yahoo.co.uk,France,2024-10-26,Business,3950.0
C10337,Liam,liam_10337@aurora-test.com,Spain,04/03/2024,Business,883.0
C10338,,hannah_10338@aurora-test.com,Ireland,05-08-2023,Business,2479.0
C10339,Lucas,lucas.10339@yahoo.co.uk,spain,25 Jul 2024,Business,1319.0
C10340,Sofia,sofia10340@outlook.com,Netherlands,2023-04-15,Business,4337.0
C10341,Liam,liam10341@yahoo.co.uk,United Kingdom,03/10/2023,Pro Athlete,506.0
C10342,Leon,,Ireland,08-30-2023,Consumer,2045.0
C10343,Liam,,Poland,10 Jan 2023,consumer,1657.0
C10344,Ava,ava.10344@gmail.com,Italy,2024-08-12,Business,1817.0
C10345,Marco,marco.10345@yahoo.co.uk,Poland,08/01/2024,Consumer,4706.0
C10346,Elena,elena_10346@aurora-test.com,Spain,08-20-2023,Consumer,2703.0
C10347,,piotr_10347@aurora-test.com,Germany,06 Jan 2024,Consumer,1900.0
C10348,Piotr,piotr.10348@gmail.com,spain,2023-01-01,consumer,4039.0
C10349,Lucas,lucas.10349@outlook.com,spain,16/11/2023,Consumer,3886.0
C10350,Liam,liam_10350@gmail.com,uk,01-15-2024,Business,724.0
C10351,,marco_10351@gmail.com,U.K.,06 Sep 2023,Business,2308.0
C10352,Marco,marco10352@gmail.com,Germany,2024-08-30,Business,2060.0
C10353,,piotr10353@gmail.com,Spain,02/07/2023,Consumer,2247.0
C10354,Leon,leon_10354@yahoo.co.uk,uk,04-11-2023,Business,1744.0
C10355,Olivia,olivia_10355@aurora-test.com,Netherlands,21 Jan 2024,Business,4119.0
C10356,Lucas,lucas.10356@yahoo.co.uk,uk,2024-10-10,Consumer,4979.0
C10357,Sofia,sofia10357@yahoo.co.uk,Poland,02/10/2023,Consumer,134.0
C10358,Marco,,Italy,02-04-2023,Consumer,4283.0
C10359,Ava,ava10359@gmail.com,germany,10 Dec 2024,Pro Athlete,4324.0
C10360,Noah,noah_10360@gmail.com,germany,2023-11-21,Consumer,1827.0
C10361,Olivia,olivia.10361@yahoo.co.uk,Italy,07/05/2023,Consumer,2426.0
C10362,Marco,marco.10362@outlook.com,uk,03-26-2024,Consumer,510.0
C10363,Hannah,hannah.10363@yahoo.co.uk,Italy,22 Aug 2023,Consumer,1755.0
C10364,James,james_10364@outlook.com,Spain,2024-11-16,Consumer,1191.0
C10365,Sofia,sofia10365@yahoo.co.uk,U.K.,03/08/2023,Business,4534.0
C10366,Sofia,sofia_10366@gmail.com,Ireland,02-07-2024,Consumer,535.0
C10367,Sofia,sofia_10367@gmail.com,spain,02 Feb 2024,Business,1699.0
C10368,Elena,elena10368@yahoo.co.uk,uk,2023-06-27,Consumer,2404.0
C10369,Liam,liam_10369@yahoo.co.uk,spain,31/12/2023,Consumer,4888.0
C10370,Noah,noah_10370@gmail.com,germany,03-21-2023,Business,4086.0
C10371,Liam,liam.10371@outlook.com,Netherlands,15 Apr 2024,Business,4681.0
C10372,Emma,emma10372@outlook.com,France,2024-07-08,Pro Athlete,1550.0
C10373,Elena,elena10373@outlook.com,Poland,25/11/2024,Consumer,1339.0
C10374,Piotr,piotr.10374@aurora-test.com,Poland,08-27-2023,consumer,2856.0
C10375,James,james_10375@outlook.com,United Kingdom,28 Jul 2023,Business,1703.0
C10376,Mia,mia.10376@yahoo.co.uk,germany,2024-02-06,Consumer,79.0
C10377,Emma,emma10377@yahoo.co.uk,U.K.,21/05/2024,Business,4060.0
C10378,Liam,liam10378@aurora-test.com,France,12-26-2024,Consumer,474.0
C10379,Noah,noah10379@outlook.com,uk,19 Jan 2023,Consumer,978.0
C10380,Liam,,Spain,2023-06-24,Business,4716.0
C10381,Sofia,sofia10381@aurora-test.com,uk,11/07/2023,Business,3659.0
C10382,Piotr,piotr10382@gmail.com,spain,07-06-2023,Pro Athlete,3212.0
C10383,Mia,mia_10383@yahoo.co.uk,France,05 Dec 2023,Pro Athlete,645.0
C10384,Hannah,hannah_10384@gmail.com,Poland,2024-09-30,Consumer,1253.0
C10385,Sofia,sofia10385@aurora-test.com,Ireland,23/01/2023,Business,1028.0
C10386,James,james.10386@gmail.com,spain,08-19-2024,nan,3206.0
C10387,Olivia,olivia.10387@yahoo.co.uk,France,27 Mar 2024,Consumer,2502.0
C10388,Emma,emma10388@gmail.com,Italy,2024-03-25,Consumer,1802.0
C10389,Emma,emma10389@yahoo.co.uk,Italy,10/05/2024,Pro Athlete,3729.0
C10390,Marco,marco.10390@outlook.com,uk,03-26-2023,Consumer,3889.0
C10391,Marco,marco10391@yahoo.co.uk,germany,29 Jun 2024,Pro Athlete,3697.0
C10392,Marco,,Poland,2023-07-01,Consumer,528.0
C10393,Mia,mia.10393@gmail.com,Germany,13/01/2024,Pro Athlete,3044.0
C10394,Lucas,lucas_10394@aurora-test.com,United Kingdom,05-09-2024,Business,1050.0
C10395,Leon,leon10395@gmail.com,Ireland,17 Mar 2024,Business,1360.0
C10396,Ava,ava.10396@outlook.com,Poland,2023-08-25,Business,4891.0
C10397,Leon,leon10397@yahoo.co.uk,spain,17/10/2023,Consumer,2076.0
C10398,Marco,,spain,12-15-2023,Business,3937.0
C10399,Hannah,,germany,31 Jan 2023,Pro Athlete,1231.0
C10400,Mia,mia_10400@aurora-test.com,germany,2024-06-14,nan,4861.0
C10401,James,james.10401@yahoo.co.uk,Ireland,15/03/2023,nan,1385.0
C10402,,hannah10402@aurora-test.com,Ireland,12-02-2023,Business,909.0
C10403,Ava,ava.10403@aurora-test.com,France,23 Apr 2024,Business,1616.0
C10404,Hannah,hannah10404@outlook.com,Germany,2023-02-28,consumer,867.0
C10405,Lucas,lucas10405@outlook.com,U.K.,28/12/2024,Business,2994.0
C10406,Elena,elena.10406@gmail.com,United Kingdom,10-03-2023,Business,720.0
C10407,Noah,noah_10407@gmail.com,France,12 Jan 2023,Consumer,1037.0
C10408,Piotr,piotr_10408@gmail.com,Spain,2024-04-26,Consumer,3510.0
C10409,Marco,marco_10409@yahoo.co.uk,Italy,12/02/2024,Business,212.0
C10410,,noah.10410@outlook.com,Netherlands,04-13-2024,Consumer,2202.0
C10411,Sofia,sofia_10411@aurora-test.com,germany,02 Jul 2024,Consumer,3462.0
C10412,Lucas,lucas10412@outlook.com,U.K.,2023-12-14,Consumer,2227.0
C10413,Hannah,hannah.10413@yahoo.co.uk,Ireland,27/08/2024,Business,109.0
C10414,Leon,leon.10414@yahoo.co.uk,Netherlands,09-28-2023,nan,790.0
C10415,Marco,marco10415@outlook.com,Spain,03 Feb 2024,Business,4853.0
C10416,Ava,ava10416@yahoo.co.uk,United Kingdom,2023-04-26,Pro Athlete,3860.0
C10417,Lucas,lucas10417@gmail.com,France,29/03/2024,Pro Athlete,1751.0
C10418,Sofia,sofia10418@gmail.com,spain,07-11-2023,Consumer,4368.0
C10419,,elena_10419@gmail.com,Ireland,24 May 2024,Consumer,32.0
C10420,Noah,noah10420@yahoo.co.uk,Spain,2024-08-08,Consumer,236.0
C10421,Mia,mia_10421@outlook.com,France,19/09/2024,Consumer,4422.0
C10422,Olivia,,germany,11-10-2024,consumer,3371.0
C10423,Marco,marco_10423@gmail.com,germany,31 Mar 2023,Consumer,2999.0
C10424,Ava,ava.10424@gmail.com,United Kingdom,2023-04-11,Pro Athlete,1722.0
C10425,Noah,noah_10425@aurora-test.com,uk,08/11/2024,Business,4086.0
C10426,Mia,mia10426@yahoo.co.uk,Netherlands,10-06-2023,Consumer,3040.0
C10427,Sofia,sofia10427@gmail.com,germany,20 Jan 2023,nan,2175.0
C10428,Marco,marco.10428@aurora-test.com,Ireland,2023-07-29,nan,1902.0
C10429,,lucas10429@outlook.com,germany,03/09/2024,Business,1770.0
C10430,Lucas,lucas10430@aurora-test.com,Poland,09-17-2023,Business,2876.0
C10431,Olivia,olivia10431@outlook.com,U.K.,26 Feb 2023,nan,3275.0
C10432,James,james10432@gmail.com,U.K.,2024-06-11,Business,4023.0
C10433,Ava,ava_10433@gmail.com,spain,23/05/2023,Pro Athlete,2030.0
C10434,Piotr,,Netherlands,09-15-2023,Consumer,1269.0
C10435,Elena,,uk,03 Jan 2023,consumer,2781.0
C10436,Mia,mia.10436@gmail.com,Spain,2024-03-16,consumer,2917.0
C10437,Mia,mia10437@outlook.com,U.K.,22/11/2023,Consumer,1389.0
C10438,Ava,ava.10438@aurora-test.com,Italy,09-25-2024,Consumer,366.0
C10439,Liam,liam.10439@outlook.com,Spain,02 Sep 2023,Consumer,1663.0
C10440,James,james.10440@outlook.com,spain,2023-05-30,Consumer,352.0
C10441,Noah,,Germany,02/05/2023,Consumer,410.0
C10442,Noah,noah.10442@gmail.com,Germany,05-27-2023,Consumer,4829.0
C10443,Liam,liam_10443@yahoo.co.uk,spain,26 Nov 2023,Business,3906.0
C10444,Emma,emma_10444@gmail.com,germany,2023-03-05,Business,177.0
C10445,James,james10445@outlook.com,Italy,22/10/2023,Business,1744.0
C10446,Mia,mia.10446@gmail.com,uk,09-16-2024,Consumer,1273.0
C10447,Elena,elena.10447@gmail.com,Germany,15 Jul 2024,Business,4874.0
C10448,Leon,leon.10448@aurora-test.com,uk,2024-04-10,Consumer,2188.0
C10449,Sofia,sofia.10449@outlook.com,uk,14/10/2024,Consumer,1298.0
C10450,Ava,ava_10450@yahoo.co.uk,Germany,07-24-2024,consumer,3173.0
C10451,,noah_10451@gmail.com,France,22 Apr 2024,Pro Athlete,2375.0
C10452,Olivia,olivia_10452@yahoo.co.uk,uk,2024-09-22,nan,936.0
C10453,Mia,mia10453@outlook.com,uk,01/04/2023,Business,1527.0
C10454,Lucas,lucas10454@outlook.com,Ireland,08-21-2024,Business,636.0
C10455,James,james10455@yahoo.co.uk,Spain,04 Aug 2023,consumer,3469.0
C10456,Ava,ava_10456@gmail.com,Italy,2024-06-19,Business,4853.0
C10457,Emma,emma10457@aurora-test.com,Italy,29/10/2024,Consumer,4041.0
C10458,Liam,liam_10458@gmail.com,uk,12-29-2023,Consumer,1876.0
C10459,Leon,leon.10459@aurora-test.com,spain,06 Mar 2023,nan,2435.0
C10460,Lucas,lucas_10460@aurora-test.com,Ireland,2023-09-28,nan,304.0
C10461,Mia,mia_10461@outlook.com,France,25/10/2023,Consumer,1834.0
C10462,Leon,leon_10462@gmail.com,Ireland,11-15-2024,Consumer,160.0
C10463,Piotr,piotr.10463@yahoo.co.uk,Poland,19 Nov 2024,Consumer,3723.0
C10464,Marco,marco10464@aurora-test.com,Spain,2024-02-20,Consumer,4546.0
C10465,Mia,mia.10465@gmail.com,uk,25/11/2024,Consumer,957.0
C10466,Elena,elena10466@aurora-test.com,spain,11-15-2023,Business,3369.0
C10467,Sofia,sofia.10467@outlook.com,Ireland,28 Oct 2023,Consumer,2997.0
C10468,Piotr,piotr_10468@aurora-test.com,Spain,2024-09-03,Consumer,2089.0
C10469,Hannah,hannah10469@aurora-test.com,Netherlands,02/05/2024,Consumer,3668.0
C10470,Leon,leon10470@aurora-test.com,Spain,01-17-2024,Business,3398.0
C10471,Elena,elena10471@yahoo.co.uk,France,30 Nov 2023,Consumer,1346.0
C10472,Lucas,lucas_10472@yahoo.co.uk,Poland,2024-05-30,Consumer,3992.0
C10473,Hannah,hannah.10473@outlook.com,uk,04/07/2024,Business,3278.0
C10474,Emma,emma.10474@outlook.com,France,12-25-2023,Business,1562.0
C10475,,piotr10475@gmail.com,uk,24 Jan 2023,Consumer,3676.0
C10476,Mia,mia_10476@yahoo.co.uk,spain,2023-03-16,Business,3203.0
C10477,Hannah,hannah_10477@yahoo.co.uk,Poland,16/04/2023,Consumer,587.0
C10478,Sofia,sofia_10478@outlook.com,Poland,12-04-2023,Business,831.0
C10479,Elena,elena_10479@yahoo.co.uk,U.K.,24 Mar 2024,Consumer,1619.0
C10480,Olivia,olivia10480@yahoo.co.uk,Italy,2024-08-10,Pro Athlete,221.0
C10481,Olivia,olivia_10481@gmail.com,Ireland,19/06/2023,nan,2031.0
C10482,Lucas,lucas10482@gmail.com,Ireland,07-29-2024,Business,2307.0
C10483,Hannah,hannah.10483@yahoo.co.uk,Spain,01 May 2024,Pro Athlete,3879.0
C10484,Marco,marco_10484@outlook.com,U.K.,2023-02-07,Consumer,857.0
C10485,Sofia,,France,14/09/2023,Business,2837.0
C10486,,leon.10486@aurora-test.com,Netherlands,08-10-2023,Consumer,3323.0
C10487,Lucas,lucas10487@gmail.com,spain,10 Oct 2024,Consumer,2247.0
C10488,Piotr,piotr_10488@outlook.com,germany,2024-11-04,consumer,4536.0
C10489,Leon,leon10489@outlook.com,U.K.,21/08/2024,Business,1593.0
C10490,Ava,ava10490@outlook.com,spain,01-21-2024,Business,2039.0
C10491,Piotr,piotr_10491@gmail.com,France,27 Dec 2023,Pro Athlete,20.0
C10492,Olivia,olivia.10492@outlook.com,France,2023-08-16,consumer,2053.0
C10493,Piotr,piotr_10493@gmail.com,Poland,18/07/2024,Pro Athlete,101.0
C10494,Liam,liam10494@aurora-test.com,United Kingdom,03-05-2023,Pro Athlete,4919.0
C10495,Noah,,U.K.,18 Jul 2023,Business,1202.0
C10496,Marco,marco_10496@gmail.com,Poland,2023-04-09,Consumer,4060.0
C10497,Hannah,hannah.10497@aurora-test.com,Poland,28/12/2023,consumer,583.0
C10498,,piotr.10498@outlook.com,Germany,08-08-2023,Business,1371.0
C10499,Hannah,hannah.10499@yahoo.co.uk,Poland,25 May 2023,nan,597.0
C10500,Mia,mia_10500@gmail.com,U.K.,2023-10-03,Consumer,1843.0
C10501,Noah,noah.10501@aurora-test.com,United Kingdom,21/09/2024,Consumer,3013.0
C10502,James,james10502@yahoo.co.uk,Germany,02-12-2024,Consumer,2099.0
C10503,Olivia,olivia.10503@outlook.com,Spain,24 Aug 2024,Consumer,3027.0
C10504,Noah,noah10504@gmail.com,United Kingdom,2024-10-30,Business,4031.0
C10505,James,james10505@yahoo.co.uk,U.K.,21/10/2024,Consumer,223.0
C10506,Lucas,lucas_10506@gmail.com,Netherlands,09-14-2023,Consumer,2121.0
C10507,Hannah,hannah10507@yahoo.co.uk,spain,03 Oct 2024,Business,2969.0
C10508,Piotr,piotr10508@gmail.com,spain,2024-10-26,Consumer,2617.0
C10509,Sofia,sofia_10509@aurora-test.com,Poland,02/12/2024,Consumer,729.0
C10510,Elena,elena_10510@yahoo.co.uk,U.K.,09-14-2023,Business,1033.0
C10511,Piotr,piotr.10511@aurora-test.com,Ireland,16 Jun 2023,consumer,1886.0
C10512,Elena,elena.10512@outlook.com,germany,2024-03-03,nan,3256.0
C10513,Sofia,sofia.10513@aurora-test.com,Poland,12/11/2024,Business,4948.0
C10514,Noah,noah.10514@gmail.com,Netherlands,10-20-2024,nan,1842.0
C10515,Piotr,piotr10515@aurora-test.com,U.K.,22 Feb 2024,Consumer,2610.0
C10516,Emma,emma_10516@aurora-test.com,U.K.,2023-04-20,Business,1532.0
C10517,Ava,ava_10517@aurora-test.com,Spain,05/11/2023,consumer,170.0
C10518,Olivia,olivia.10518@outlook.com,Spain,06-06-2024,Business,1991.0
C10519,Marco,marco_10519@aurora-test.com,U.K.,14 Feb 2024,Consumer,1738.0
C10520,Leon,,Germany,2023-09-10,Consumer,752.0
C10521,Olivia,olivia.10521@yahoo.co.uk,Ireland,08/09/2023,Consumer,3354.0
C10522,Emma,emma.10522@outlook.com,Netherlands,02-13-2023,Business,1292.0
C10523,Lucas,lucas.10523@gmail.com,U.K.,30 Jul 2023,Business,1122.0
C10524,Lucas,lucas.10524@gmail.com,Italy,2024-05-04,Consumer,1946.0
C10525,Marco,marco10525@aurora-test.com,uk,26/06/2023,Business,4822.0
C10526,Emma,emma.10526@gmail.com,France,12-27-2024,Business,3181.0
C10527,Elena,elena_10527@gmail.com,United Kingdom,02 Mar 2023,consumer,2126.0
C10528,Sofia,sofia_10528@outlook.com,spain,2024-03-06,Consumer,4103.0
C10529,Marco,marco.10529@yahoo.co.uk,U.K.,29/12/2023,Pro Athlete,105.0
C10530,Emma,emma10530@aurora-test.com,U.K.,09-01-2024,Business,1684.0
C10531,James,james.10531@outlook.com,U.K.,10 Oct 2024,Business,2702.0
C10532,,james.10532@outlook.com,U.K.,2024-02-02,Business,2443.0
C10533,Ava,ava_10533@yahoo.co.uk,United Kingdom,05/04/2024,Business,3380.0
C10534,Piotr,,Spain,05-25-2024,Consumer,3508.0
C10535,James,james.10535@gmail.com,Ireland,16 Jan 2024,Pro Athlete,2279.0
C10536,Ava,ava10536@gmail.com,Germany,2023-05-16,Consumer,4648.0
C10537,Olivia,olivia_10537@yahoo.co.uk,Netherlands,10/11/2023,Business,4640.0
C10538,Piotr,piotr.10538@gmail.com,Spain,06-26-2023,Pro Athlete,2375.0
C10539,Leon,leon_10539@aurora-test.com,Germany,06 Dec 2023,Business,4509.0
C10540,Hannah,hannah.10540@aurora-test.com,United Kingdom,2024-03-25,consumer,3204.0
C10541,Leon,leon_10541@gmail.com,Netherlands,02/06/2023,Consumer,694.0
C10542,Leon,leon.10542@outlook.com,United Kingdom,07-02-2023,Consumer,597.0
C10543,Hannah,,France,24 Aug 2024,Business,399.0
C10544,James,james_10544@gmail.com,United Kingdom,2023-10-04,Consumer,1058.0
C10545,Elena,elena10545@outlook.com,Netherlands,26/05/2023,Consumer,1561.0
C10546,Hannah,hannah10546@aurora-test.com,Poland,06-05-2024,nan,345.0
C10547,Hannah,,Germany,07 Jun 2024,Consumer,3040.0
C10548,Ava,ava.10548@yahoo.co.uk,Germany,2024-08-26,Consumer,2056.0
C10549,Marco,marco.10549@aurora-test.com,Spain,09/07/2024,Consumer,3007.0
C10550,Ava,ava.10550@yahoo.co.uk,Spain,12-26-2024,Business,2515.0
C10551,James,james.10551@outlook.com,germany,25 Feb 2024,Consumer,1358.0
C10552,Elena,elena.10552@outlook.com,germany,2023-07-29,Business,3074.0
C10553,Emma,emma.10553@gmail.com,U.K.,22/09/2024,consumer,4755.0
C10554,Olivia,olivia_10554@gmail.com,Germany,07-13-2023,Consumer,1583.0
C10555,Mia,mia10555@gmail.com,spain,01 Aug 2023,Consumer,1536.0
C10556,Emma,emma_10556@aurora-test.com,Italy,2024-08-28,Consumer,2580.0
C10557,Elena,elena.10557@yahoo.co.uk,Netherlands,06/10/2024,Business,4020.0
C10558,Sofia,sofia_10558@outlook.com,Spain,09-06-2023,Consumer,2657.0
C10559,,james_10559@outlook.com,Netherlands,17 Jun 2024,Consumer,4159.0
C10560,Piotr,piotr_10560@outlook.com,spain,2024-11-05,Consumer,370.0
C10561,Lucas,,germany,06/08/2024,Consumer,492.0
C10562,Emma,emma_10562@yahoo.co.uk,germany,01-04-2023,consumer,2031.0
C10563,Leon,leon10563@aurora-test.com,Spain,30 Apr 2024,Consumer,1162.0
C10564,Lucas,lucas.10564@gmail.com,Germany,2023-05-05,nan,116.0
C10565,James,james_10565@gmail.com,Netherlands,10/09/2024,Consumer,1075.0
C10566,,hannah_10566@yahoo.co.uk,U.K.,02-19-2023,consumer,1355.0
C10567,Ava,ava.10567@gmail.com,United Kingdom,26 Dec 2024,Business,4598.0
C10568,Leon,leon.10568@gmail.com,France,2023-05-10,Consumer,3911.0
C10569,Elena,elena.10569@aurora-test.com,United Kingdom,04/11/2023,Business,1755.0
C10570,Mia,mia10570@yahoo.co.uk,U.K.,06-21-2023,Pro Athlete,4790.0
C10571,Leon,leon_10571@yahoo.co.uk,germany,17 Aug 2024,Business,4182.0
C10572,Emma,emma_10572@aurora-test.com,United Kingdom,2023-10-15,Pro Athlete,1253.0
C10573,Emma,emma10573@yahoo.co.uk,U.K.,28/06/2024,Business,2390.0
C10574,Ava,ava10574@gmail.com,Spain,02-19-2023,Consumer,4608.0
C10575,Marco,marco_10575@yahoo.co.uk,germany,28 Nov 2023,Pro Athlete,2286.0
C10576,Lucas,lucas10576@gmail.com,Ireland,2024-10-27,Consumer,1854.0
C10577,Noah,,uk,08/11/2024,consumer,4517.0
C10578,Hannah,hannah10578@outlook.com,Italy,06-02-2023,Business,3302.0
C10579,Marco,marco.10579@aurora-test.com,spain,16 Oct 2023,Pro Athlete,2204.0
C10580,Elena,elena10580@gmail.com,spain,2023-10-27,Pro Athlete,4348.0
C10581,Noah,noah_10581@yahoo.co.uk,Italy,18/02/2024,Consumer,3724.0
C10582,Leon,leon10582@yahoo.co.uk,United Kingdom,01-28-2024,Business,1739.0
C10583,Mia,mia10583@outlook.com,Netherlands,19 Mar 2023,Consumer,2121.0
C10584,Sofia,sofia_10584@outlook.com,Germany,2024-07-11,Business,236.0
C10585,Ava,ava.10585@outlook.com,spain,15/06/2023,Business,509.0
C10586,Olivia,,Germany,08-19-2023,Consumer,4771.0
C10587,Emma,emma10587@gmail.com,germany,06 Sep 2024,Business,265.0
C10588,Lucas,lucas_10588@gmail.com,Italy,2024-05-19,Consumer,4183.0
C10589,Elena,elena_10589@aurora-test.com,Poland,17/10/2023,consumer,1041.0
C10590,,elena.10590@gmail.com,Ireland,10-29-2024,nan,2707.0
C10591,Liam,liam10591@aurora-test.com,Italy,16 Oct 2023,Business,3611.0
C10592,Leon,leon_10592@gmail.com,Spain,2024-02-18,consumer,4955.0
C10593,Olivia,olivia.10593@outlook.com,Spain,29/06/2023,Consumer,1868.0
C10594,Leon,leon_10594@gmail.com,Poland,05-14-2023,Consumer,4625.0
C10595,Noah,noah_10595@gmail.com,U.K.,26 Dec 2023,Consumer,2270.0
C10596,Sofia,sofia_10596@gmail.com,Poland,2024-02-16,Consumer,4335.0
C10597,,hannah_10597@outlook.com,spain,12/08/2024,Consumer,509.0
C10598,Ava,ava.10598@outlook.com,spain,10-13-2023,consumer,1340.0
C10599,Marco,marco.10599@outlook.com,spain,16 Oct 2024,Business,3115.0
C10600,Lucas,lucas10600@outlook.com,Netherlands,2024-03-19,Consumer,3530.0
C10601,Piotr,piotr.10601@aurora-test.com,Italy,21/02/2023,Business,4017.0
C10602,Mia,mia10602@outlook.com,uk,06-24-2024,Pro Athlete,1789.0
C10603,Noah,noah10603@yahoo.co.uk,Netherlands,25 Feb 2024,Consumer,3123.0
C10604,Hannah,hannah_10604@aurora-test.com,Italy,2023-10-12,Business,3103.0
C10605,Ava,ava_10605@outlook.com,Ireland,08/12/2023,Consumer,4923.0
C10606,Lucas,lucas_10606@outlook.com,Poland,08-09-2023,consumer,585.0
C10607,Olivia,,Poland,25 Mar 2024,Business,81.0
C10608,Olivia,olivia_10608@yahoo.co.uk,United Kingdom,2024-02-19,Consumer,2874.0
C10609,Mia,mia_10609@yahoo.co.uk,spain,23/11/2023,Consumer,78.0
C10610,Liam,liam_10610@outlook.com,Poland,07-28-2023,Pro Athlete,979.0
C10611,Piotr,piotr10611@yahoo.co.uk,Poland,19 Oct 2023,Consumer,2500.0
C10612,,marco.10612@outlook.com,Spain,2023-12-30,Business,1339.0
C10613,Leon,leon10613@gmail.com,Ireland,11/12/2023,Business,1332.0
C10614,,hannah_10614@gmail.com,Ireland,08-15-2023,Consumer,1731.0
C10615,Mia,mia.10615@aurora-test.com,United Kingdom,01 Mar 2024,Business,3432.0
C10616,James,james_10616@outlook.com,Ireland,2023-06-15,consumer,1829.0
C10617,Ava,ava.10617@gmail.com,spain,02/01/2024,Consumer,3966.0
C10618,Sofia,sofia.10618@outlook.com,Spain,03-30-2023,Pro Athlete,795.0
C10619,Elena,elena.10619@gmail.com,U.K.,12 Dec 2023,Consumer,512.0
C10620,Emma,emma10620@gmail.com,Poland,2024-07-27,Business,832.0
C10621,Sofia,sofia10621@gmail.com,Germany,20/08/2024,Consumer,4586.0
C10622,Noah,noah_10622@aurora-test.com,France,05-22-2024,Consumer,1387.0
C10623,Olivia,olivia10623@gmail.com,Germany,29 Jun 2024,Business,149.0
C10624,Olivia,olivia_10624@aurora-test.com,Poland,2023-02-18,Business,1576.0
C10625,Ava,ava.10625@gmail.com,France,07/09/2023,Consumer,3442.0
C10626,Olivia,olivia_10626@yahoo.co.uk,uk,04-23-2024,Business,1809.0
C10627,James,james10627@aurora-test.com,United Kingdom,08 Aug 2024,consumer,1922.0
C10628,Noah,noah_10628@outlook.com,Poland,2024-03-02,Consumer,432.0
C10629,Liam,liam10629@yahoo.co.uk,U.K.,16/09/2024,Business,3337.0
C10630,Lucas,lucas_10630@aurora-test.com,Netherlands,07-19-2023,Business,1102.0
C10631,James,james.10631@outlook.com,United Kingdom,23 Apr 2023,consumer,488.0
C10632,Noah,noah10632@yahoo.co.uk,Ireland,2023-03-05,Business,3574.0
C10633,Sofia,sofia_10633@aurora-test.com,spain,01/03/2024,consumer,4685.0
C10634,Piotr,piotr_10634@gmail.com,U.K.,05-01-2024,Pro Athlete,3052.0
C10635,Mia,mia.10635@yahoo.co.uk,Ireland,28 Jul 2023,Business,4687.0
C10636,Elena,elena.10636@outlook.com,Germany,2024-07-26,Consumer,2010.0
C10637,Noah,noah_10637@outlook.com,Poland,24/06/2024,Consumer,2597.0
C10638,Sofia,sofia_10638@gmail.com,spain,09-21-2023,nan,1785.0
C10639,Ava,ava_10639@aurora-test.com,France,24 Jun 2023,Pro Athlete,2547.0
C10640,Elena,elena_10640@yahoo.co.uk,United Kingdom,2024-06-26,Consumer,4464.0
C10641,Piotr,,Germany,05/05/2024,Consumer,3174.0
C10642,Piotr,piotr_10642@outlook.com,United Kingdom,05-05-2023,Consumer,133.0
C10643,Hannah,hannah_10643@gmail.com,Ireland,06 Jul 2023,Pro Athlete,2900.0
C10644,Lucas,lucas10644@outlook.com,uk,2023-12-22,Pro Athlete,1886.0
C10645,Lucas,lucas_10645@yahoo.co.uk,uk,09/01/2024,Business,2717.0
C10646,Piotr,piotr.10646@outlook.com,uk,05-02-2023,Consumer,2788.0
C10647,Emma,emma10647@yahoo.co.uk,Poland,24 Nov 2024,Pro Athlete,2945.0
C10648,Noah,noah_10648@outlook.com,Poland,2023-10-12,Consumer,4331.0
C10649,Elena,elena_10649@yahoo.co.uk,Italy,06/10/2023,Consumer,4293.0
C10650,Ava,ava10650@gmail.com,United Kingdom,02-14-2023,Consumer,4857.0
